PrimaryPropertyType,Neighborhood,NumberofBuildings,PropertyGFATotal,LargestPropertyUseType,SecondLargestPropertyUseType,SiteEnergyUse(kBtu),ElectricityProp,SteamProp,GasProp,Age,BuildingArea,ParkingArea,LargestUsedArea,SecondLargestUsedArea
Other,NORTHEAST,1.0,361398,Parking,Retail Store,8915523.0,0.8595776153569454,0.0,0.14042227247913555,14,0.24487683938483334,0.7551231606151667,0.6438469499001102,0.1754824321108584
Supermarket / Grocery Store,GREATER DUWAMISH,1.0,50785,Supermarket/Grocery Store,NONE,7439009.0,0.5817071870729018,0.0,0.41829281292709825,53,1.0,0.0,0.5391749532342227,0.0
Small and Mid-Sized Office,Delridge,1.0,85126,Office,NONE,37951708.0,0.4903614614657132,0.0,0.018052731645173913,87,1.0,0.0,0.9577097479031084,0.0
Other,North,1.0,303255,Parking,Retail Store,11077140.0,0.9571199786226409,0.0,0.042879931101349265,16,0.9346424626139718,0.06535753738602826,1.0,0.0
Distribution Center,GREATER DUWAMISH,1.0,411584,Distribution Center,Non-Refrigerated Warehouse,15091579.0,0.49709139116589457,0.0,0.5029086088341054,30,1.0,0.0,0.6998522780283004,0.20331937101539418
Mixed Use Property,DOWNTOWN,1.0,73320,Non-Refrigerated Warehouse,Office,1141189.75,0.5973432551422758,0.0,0.40265696392733985,114,1.0,0.0,0.3721085651936716,0.31747135842880525
Large Office,MAGNOLIA / QUEEN ANNE,1.0,242686,Office,Parking,9683979.0,0.9999998967366617,0.0,0.0,8,0.5872196995294331,0.4127803004705669,0.6142958390677665,0.3146617439819355
Small and Mid-Sized Office,DOWNTOWN,1.0,95760,Office,NONE,5392617.5,0.851879259005483,0.0,0.14812064827516508,116,0.8345864661654135,0.16541353383458646,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,179413,Non-Refrigerated Warehouse,NONE,3459543.0,0.9999997109444803,0.0,0.0,70,1.0,0.0,0.9926092312151293,0.0
Warehouse,GREATER DUWAMISH,0.0,65288,Non-Refrigerated Warehouse,Other - Services,605971.1875,0.9999996905793479,0.0,0.0,99,1.0,0.0,0.9190050238941306,0.07658375199117755
Warehouse,Delridge,1.0,170632,Non-Refrigerated Warehouse,Office,602245.0,1.0,0.0,0.0,50,1.0,0.0,0.9658563458202447,0.03414365417975526
Large Office,MAGNOLIA / QUEEN ANNE,1.0,381511,Office,Parking,11410228.0,0.9495169596961603,0.0,0.05048295266317202,22,1.0,0.0,0.5767409065531531,0.4429177664602069
Large Office,DOWNTOWN,1.0,413264,Office,Parking,13631141.0,0.9999999266385697,0.0,0.0,7,0.6658358821479732,0.33416411785202677,0.7150247783499167,0.2293473421348097
Mixed Use Property,NORTHEAST,1.0,122400,Office,Parking,4865551.5,0.7974623226164598,0.0,0.20253757462026659,7,0.5563725490196079,0.44362745098039214,0.3400653594771242,0.27286764705882355
Retail Store,NORTHEAST,1.0,93803,Retail Store,Restaurant,5453438.5,0.7122726331286215,0.0,0.2877272751861051,60,1.0,0.0,0.9122522733814483,0.031448887562231485
Warehouse,GREATER DUWAMISH,1.0,123000,Non-Refrigerated Warehouse,Office,3004271.0,1.0,0.0,0.0,50,1.0,0.0,0.9145040650406504,0.19864227642276422
Medical Office,EAST,1.0,275130,Medical Office,NONE,9941308.0,0.9999998994096149,0.0,0.0,13,0.5893577581506924,0.4106422418493076,0.6460509577290735,0.0
Warehouse,GREATER DUWAMISH,1.0,60448,Non-Refrigerated Warehouse,Office,1052244.75,0.5900271776124328,0.0,0.40997305997487754,38,1.0,0.0,0.871856802541027,0.128143197458973
Hospital,EAST,7.0,1765970,Hospital (General Medical & Surgical),Parking,291614432.0,0.4778735642274385,0.4627461510546913,0.059380188700674456,22,1.0,0.0,0.9282909675702306,0.2500331262705482
Other,MAGNOLIA / QUEEN ANNE,3.0,62600,Other,NONE,11147342.0,0.3616223490765781,0.0,0.6383775612159382,88,1.0,0.0,1.0,0.0
Mixed Use Property,EAST,1.0,77412,Other,Office,2655387.5,0.9809427061022167,0.0,0.0190571056013482,12,0.7208184777553868,0.27918152224461323,0.3410323980778174,0.24802356223841265
Medical Office,EAST,1.0,289419,Medical Office,Parking,12731388.0,0.9238230741220046,0.0,0.07617684733196411,26,0.4500810243971543,0.5499189756028457,0.5049772129680498,0.48027254603187763
Other,NORTH,1.0,90266,Financial Office,NONE,7771933.5,0.9999999356659447,0.0,0.0,29,1.0,0.0,0.969933308222365,0.0
Warehouse,Ballard,1.0,87332,Non-Refrigerated Warehouse,NONE,1165598.875,0.8816489291824342,0.0,0.11835117805857526,12,0.9260523061420785,0.07394769385792149,1.0,0.0
Hotel,EAST,1.0,150545,Hotel,Parking,13410041.0,0.41770916285789134,0.0,0.5822907625711211,13,0.667760470291275,0.33223952970872495,0.667760470291275,0.33223952970872495
Other,MAGNOLIA / QUEEN ANNE,1.0,141718,Other - Entertainment/Public Assembly,Restaurant,19085174.0,0.7635853359262011,0.0,0.236414611677106,17,1.0,0.0,0.9469298183716959,0.040947515488505344
Hotel,MAGNOLIA / QUEEN ANNE,1.0,111856,Hotel,Parking,9444484.0,0.5109063660862785,0.0,0.489093528031812,8,0.8098179802603347,0.19018201973966528,0.8224860534973537,0.1788013159776856
Warehouse,EAST,1.0,132828,Non-Refrigerated Warehouse,NONE,1083729.625,0.9999994232878888,0.0,0.0,28,1.0,0.0,1.0,0.0
Warehouse,DELRIDGE,1.0,70400,Non-Refrigerated Warehouse,Office,13962749.0,0.710246026767365,0.0,0.28975390161350034,46,1.0,0.0,0.82453125,0.17546875
Retail Store,NORTHWEST,1.0,101830,Retail Store,NONE,10713006.0,0.5540335737700511,0.0,0.4459663328854665,21,1.0,0.0,1.0,0.0
University,CENTRAL,2.0,114000,College/University,NONE,7575080.0,0.8371944586723836,0.0,0.1628054093158092,42,1.0,0.0,1.0,0.0
Other,GREATER DUWAMISH,1.0,338063,Other,"Repair Services (Vehicle, Shoe, Locksmith, etc)",20675922.0,0.8790845215995688,0.0,0.12091528493868375,14,1.0,0.0,0.5343175680272612,0.14790142665716152
Warehouse,SOUTHWEST,1.0,152365,Non-Refrigerated Warehouse,Office,1069749.75,0.8863820720687244,0.0,0.11361816163079262,51,1.0,0.0,0.9798378892790339,0.05157352410330456
Medical Office,CENTRAL,1.0,320946,Medical Office,Laboratory,25471308.0,0.9895480828860458,0.0,0.010451838594233166,106,1.0,0.0,0.7364447601777246,0.2688863547138771
Retail Store,GREATER DUWAMISH,1.0,74178,Retail Store,NONE,5402181.0,0.6101839238633433,0.0,0.38981589102623554,58,1.0,0.0,1.0,0.0
Warehouse,NORTH,1.0,80360,Non-Refrigerated Warehouse,NONE,686019.1875,0.6370361178855511,0.0,0.3629636087984784,29,1.0,0.0,1.0,0.0
Supermarket / Grocery Store,EAST,1.0,119190,Supermarket/Grocery Store,NONE,10077532.0,0.5768681260451468,0.0,0.42313177472420826,20,1.0,0.0,0.38828760802080714,0.0
Other,GREATER DUWAMISH,1.0,51856,Automobile Dealership,Office,1938613.125,0.9999999355209153,0.0,0.0,8,1.0,0.0,0.9276265041653811,0.07237349583461894
Mixed Use Property,GREATER DUWAMISH,1.0,66138,Office,Manufacturing/Industrial Plant,7070998.5,0.9999999292886288,0.0,0.0,95,0.80970092836191,0.19029907163809007,0.3937826967855091,0.20992470289394902
Large Office,NORTHEAST,1.0,113944,Office,NONE,17880184.0,0.9950492679493679,0.0,0.004950508339287784,56,0.5742645510075125,0.42573544899248755,0.5742645510075125,0.0
Worship Facility,NORTHEAST,1.0,22220,Worship Facility,NONE,778355.8125,0.2673070550237588,0.0,0.7326931858686415,59,1.0,0.0,1.0,0.0
Mixed Use Property,GREATER DUWAMISH,1.0,44700,Office,Other,2042771.0,0.8272939061696098,0.0,0.17270609383039018,54,1.0,0.0,0.5313422818791946,0.3137360178970917
Warehouse,GREATER DUWAMISH,1.0,44100,Non-Refrigerated Warehouse,NONE,1618916.375,0.999999768363576,0.0,0.0,40,1.0,0.0,0.9070294784580499,0.0
Distribution Center,GREATER DUWAMISH,1.0,27800,Distribution Center,NONE,1224186.25,0.719339071158494,0.0,0.28066072462421465,51,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,46340,Non-Refrigerated Warehouse,NONE,2564004.0,1.0,0.0,0.0,15,1.0,0.0,1.0,0.0
Other,GREATER DUWAMISH,3.0,22800,Manufacturing/Industrial Plant,NONE,2222097.5,0.16111804275014935,0.0,0.8388817322372218,22,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,CENTRAL,1.0,38460,Office,NONE,1950713.25,0.7508376743737195,0.0,0.24916219746802867,106,1.0,0.0,1.0,0.0
Worship Facility,NORTHWEST,1.0,21022,Worship Facility,NONE,945245.625,0.14589012247478003,0.0,0.8541092163214191,94,1.0,0.0,1.0,0.0
Distribution Center,GREATER DUWAMISH,1.0,48001,Distribution Center,NONE,2143650.75,0.2769014495481598,0.0,0.7230986670753153,49,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,26380,Non-Refrigerated Warehouse,Office,509124.0,0.9986093761048389,0.0,0.0013906238951611003,37,1.0,0.0,0.8953752843062927,0.10462471569370735
Warehouse,GREATER DUWAMISH,1.0,37351,Non-Refrigerated Warehouse,Office,2559461.75,0.49872282717254907,0.0,0.5012772705042379,47,1.0,0.0,0.7911702497925089,0.25619126663275416
Warehouse,GREATER DUWAMISH,1.0,30375,Non-Refrigerated Warehouse,NONE,345866.6875,1.0,0.0,0.0,35,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,30004,Non-Refrigerated Warehouse,Office,369291.5,0.999998646056029,0.0,0.0,37,1.0,0.0,0.8092254366084523,0.16497800293294226
Other,NORTHEAST,1.0,39971,Other,Retail Store,10960107.0,0.32831778010926355,0.0,0.6716822198907365,88,1.0,0.0,0.9052813289634986,0.07860699006779916
Worship Facility,BALLARD,1.0,33589,Worship Facility,NONE,509836.1875,0.21894483509960735,0.0,0.7810547971352073,102,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,BALLARD,1.0,43500,Office,NONE,3220635.25,0.9986837224115956,0.0,0.001316199963966736,37,1.0,0.0,0.9998850574712643,0.0
Small and Mid-Sized Office,BALLARD,1.0,28492,Office,NONE,1896298.875,0.7192732211055074,0.0,0.2807268448123717,38,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,BALLARD,1.0,22325,Office,Medical Office,1401315.875,1.0,0.0,0.0,53,1.0,0.0,0.8062709966405375,0.08062709966405375
Restaurant,BALLARD,1.0,22719,Restaurant,Parking,1358519.0,1.0,0.0,0.0,39,1.0,0.0,1.0,0.0
Laboratory,DOWNTOWN,1.0,44588,Laboratory,NONE,7251589.0,0.9999998620991896,0.0,0.0,70,0.5065937023414372,0.49340629765856286,1.0,0.0
Retail Store,DOWNTOWN,1.0,147545,Retail Store,NONE,6787070.0,0.6090271648885307,0.0,0.39097268777248506,99,1.0,0.0,1.0,0.0
Other,NORTH,1.0,21462,Other,Office,1114384.625,0.9999994391523483,0.0,0.0,93,1.0,0.0,1.0,0.0
Other,NORTHWEST,1.0,28072,Social/Meeting Hall,NONE,1362523.0,0.14123504704140774,0.0,0.8587649529585922,99,1.0,0.0,0.8490666856654318,0.0
Restaurant,DOWNTOWN,1.0,31020,Restaurant,NONE,4970047.0,0.24579264542166301,0.0,0.7542071533729963,61,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,21600,Office,Other - Lodging/Residential,1636649.125,0.7588584388849993,0.0,0.24114148473943675,99,1.0,0.0,0.6666666666666666,0.3333333333333333
Small and Mid-Sized Office,DOWNTOWN,1.0,61825,Office,Bank Branch,4322873.0,0.44315412458335,0.0,0.55684587541665,42,0.7845531742822482,0.21544682571775173,0.6145248685806712,0.05737161342498989
Small and Mid-Sized Office,DOWNTOWN,1.0,64630,Office,NONE,1408291.375,0.9999997337198774,0.0,0.0,74,1.0,0.0,1.0,0.0
Worship Facility,DOWNTOWN,1.0,20920,Worship Facility,NONE,1042108.5,0.2735290998969877,0.0,0.7264713798995018,68,1.0,0.0,1.0,0.0
Worship Facility,SOUTHWEST,1.0,22128,Worship Facility,NONE,608359.6875,0.251998945936075,0.0,0.7480015677403017,90,1.0,0.0,1.0,0.0
Retail Store,NORTHWEST,1.0,48139,Retail Store,NONE,859236.625,0.5451373770292904,0.0,0.4548618955808593,48,1.0,0.0,0.8309271069195455,0.0
Worship Facility,SOUTHWEST,1.0,21364,Worship Facility,K-12 School,965651.125,0.16799027702680924,0.0,0.8320095935268548,67,1.0,0.0,0.7191537165324845,0.28084628346751545
University,DOWNTOWN,1.0,28923,College/University,NONE,439311.9063,0.3978221338728147,0.0,0.6021780794152813,24,1.0,0.0,0.995747329115237,0.0
University,DOWNTOWN,1.0,21600,College/University,NONE,323739.4063,0.7275790200891588,0.0,0.27241972488907973,88,1.0,0.0,1.0,0.0
Retail Store,NORTHEAST,1.0,25735,Retail Store,NONE,1169394.875,0.8155457325738664,0.0,0.18445437431902548,20,1.0,0.0,0.9982902661744706,0.0
Retail Store,NORTHEAST,1.0,25862,Retail Store,Other,4801472.0,0.45517770383748984,0.0,0.5448222961625102,60,1.0,0.0,0.9883999690665842,0.011600030933415823
Retail Store,NORTHEAST,1.0,49965,Retail Store,Other,3377209.75,0.9615026132149477,0.0,0.03849716470823288,13,1.0,0.0,0.949964975482838,0.05003502451716201
Small and Mid-Sized Office,DOWNTOWN,1.0,20028,Office,NONE,511797.4063,0.7035107946384292,0.29648938844182654,0.0,87,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,23622,Office,Restaurant,552007.5,0.7605838688785931,0.0,0.23941522533661228,116,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,23563,Office,Restaurant,883197.6875,1.0,0.0,0.0,114,1.0,0.0,0.8565547680685821,0.1434452319314179
Mixed Use Property,DOWNTOWN,1.0,28600,Office,Retail Store,1062722.625,0.6565861905875957,0.0,0.3434141622796447,113,1.0,0.0,0.4195804195804196,0.38461538461538464
Mixed Use Property,DOWNTOWN,1.0,38539,Retail Store,Parking,2186018.5,0.9999997712736649,0.0,0.0,38,0.6787929110770907,0.3212070889229093,0.4034614286826332,0.3212070889229093
Small and Mid-Sized Office,DOWNTOWN,1.0,26840,Office,NONE,1989287.0,1.0,0.0,0.0,110,1.0,0.0,1.0,0.0
Retail Store,DOWNTOWN,1.0,46800,Retail Store,Office,1245187.5,0.9999995984540481,0.0,0.0,110,1.0,0.0,0.7696367521367521,0.23036324786324786
Small and Mid-Sized Office,DOWNTOWN,1.0,63990,Office,Parking,2067352.5,0.9977108403138797,0.0,0.0022889178308972465,37,0.5836849507735584,0.41631504922644164,0.6094702297233943,0.41631504922644164
Small and Mid-Sized Office,DOWNTOWN,1.0,28800,Office,Other,1345025.75,0.6869043213484947,0.0,0.31309586452155286,108,1.0,0.0,0.75,0.25
Small and Mid-Sized Office,DOWNTOWN,1.0,33552,Office,Parking,1696978.75,0.3793058693280632,0.0,0.6206942779925795,62,0.851931330472103,0.148068669527897,0.7914878397711016,0.148068669527897
Retail Store,DOWNTOWN,1.0,26270,Retail Store,NONE,1560461.75,0.6819135425780222,0.0,0.31808597679500955,85,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,57620,Office,Parking,2385395.0,1.0,0.0,0.0,90,0.8642832349878514,0.13571676501214855,0.8642832349878514,0.13571676501214855
Mixed Use Property,DOWNTOWN,1.0,28696,Other,Bank Branch,418348.5,0.9999988048242076,0.0,0.0,62,0.7881237803178144,0.21187621968218567,0.4516308893225537,0.27042096459436854
Hotel,DOWNTOWN,1.0,57800,Hotel,NONE,2443065.25,0.5629956056228953,0.0,0.437004292046641,26,1.0,0.0,1.0,0.0
Other,DOWNTOWN,1.0,31890,Financial Office,NONE,1858224.625,0.9999996636574547,0.0,0.0,61,1.0,0.0,0.9771088115396676,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,44098,Office,Parking,1441900.5,0.6875495223144732,0.31245034764881485,0.0,91,0.6902353848247086,0.3097646151752914,0.5877817588099233,0.2983128486552678
Restaurant,DOWNTOWN,1.0,22381,Restaurant,NONE,3532966.5,0.3733531014234072,0.0,0.6266467570524656,93,1.0,0.0,1.0,0.0
Laboratory,DOWNTOWN,0.0,49249,Laboratory,Office,33268410.0,0.32627796158578065,0.0,0.6737220384142194,90,1.0,0.0,0.8240573412658125,0.1454851875164978
Retail Store,DOWNTOWN,1.0,24825,Retail Store,Non-Refrigerated Warehouse,439521.0938,0.6018345961806487,0.0,0.39816519040524834,91,0.9491238670694864,0.050876132930513594,0.5615307150050353,0.42050352467270896
Medical Office,DOWNTOWN,1.0,26670,Medical Office,NONE,1553208.375,0.9999785122199074,0.0,2.1246344361232278e-05,64,1.0,0.0,1.0,0.0
Other,DOWNTOWN,1.0,37740,Fire Station,NONE,3095882.0,0.5489104558894686,0.0,0.45108954411053137,94,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,23752,Office,Retail Store,1067153.75,0.5351225163196962,0.0,0.4648777179483275,51,1.0,0.0,0.6027702930279556,0.39722970697204446
Hotel,DOWNTOWN,1.0,44416,Hotel,NONE,2669564.25,0.5602198935650265,0.0,0.439780012786731,49,1.0,0.0,1.0,0.0
Mixed Use Property,DOWNTOWN,1.0,33792,Social/Meeting Hall,Parking,2547848.0,0.8908239424015876,0.0,0.10917605759841247,10,0.3233013731060606,0.6766986268939394,0.2654178503787879,0.2527225378787879
Worship Facility,Northwest,1.0,45991,Worship Facility,NONE,1145535.75,0.46181797469000857,0.0,0.5381822435484881,88,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,21499,Residence Hall/Dormitory,NONE,605130.6875,0.9999988638817793,0.0,0.0,95,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,NORTHEAST,1.0,20384,Office,NONE,1791071.375,0.9827179556146945,0.0,0.01728239333845643,27,1.0,0.0,1.0,0.0
Retail Store,NORTHEAST,1.0,39265,Retail Store,Office,5238803.0,0.9561537244290347,0.0,0.04384608468766625,60,1.0,0.0,0.8125557111931746,0.11175347001146059
Retail Store,NORTHEAST,1.0,54284,Retail Store,Other,6778694.0,0.9477046758564408,0.0,0.05229517662251755,60,1.0,0.0,0.9723675484488984,0.035001105298062045
Retail Store,NORTHEAST,1.0,23409,Retail Store,Other,2545405.0,0.9091543388969535,0.0,0.09084566110304647,60,1.0,0.0,0.935922081250801,0.06407791874919902
Retail Store,NORTHEAST,1.0,63153,Retail Store,Non-Refrigerated Warehouse,4644178.0,0.92867219990276,0.0,0.07132758477388249,19,1.0,0.0,0.9405095561572688,0.04365588333095815
Hotel,NORTHEAST,2.0,24100,Hotel,NONE,1587454.75,0.5152820891430133,0.0,0.48471806834179054,55,1.0,0.0,1.0,0.0
Restaurant,DOWNTOWN,1.0,33600,Restaurant,Office,4475650.0,0.6571816384212349,0.0,0.3428183615787651,93,1.0,0.0,0.5714285714285714,0.42857142857142855
Other,DOWNTOWN,1.0,32356,Financial Office,Bank Branch,1857154.75,0.5247403319513357,0.4752596343950336,0.0,89,1.0,0.0,0.7997280257139325,0.2002719742860675
Hotel,DOWNTOWN,1.0,61180,Hotel,NONE,3993913.25,0.4656758631399918,0.0,0.5343240742647578,56,0.7881660673422687,0.2118339326577313,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,43506,Office,Parking,3460275.5,0.5300439228032565,0.0,0.4699559326995784,38,0.741414977244518,0.258585022755482,0.7486093872109594,0.0
Worship Facility,Northwest,1.0,23931,Worship Facility,NONE,496477.3125,0.3365209160489081,0.0,0.6634784545164891,106,1.0,0.0,1.0,0.0
Worship Facility,Northwest,1.0,21393,Worship Facility,NONE,845961.375,0.3148595288998862,0.0,0.6851400278174639,68,1.0,0.0,1.0,0.0
Mixed Use Property,SOUTHEAST,1.0,47560,Distribution Center,Non-Refrigerated Warehouse,1132489.625,0.5150563741367609,0.0,0.48494395699210047,26,1.0,0.0,0.4866694701429773,0.3306139613120269
Senior Care Community,EAST,1.0,62334,Senior Care Community,Bank Branch,1076733.25,0.4468776273046272,0.0,0.5531221405115891,10,1.0,0.0,0.572656976930728,0.25124330221067154
Residence Hall,NORTHEAST,1.0,20960,Residence Hall/Dormitory,NONE,1500309.75,0.2191547445452514,0.0,0.7808454220870057,86,1.0,0.0,1.0,0.0
University,DOWNTOWN,1.0,28800,College/University,NONE,717056.375,0.8958096216632897,0.0,0.10418985536527724,106,1.0,0.0,1.0,0.0
K-12 School,DOWNTOWN,1.0,21600,K-12 School,NONE,1261536.75,0.48331846059974076,0.0,0.5166817375712598,59,1.0,0.0,1.0,0.0
K-12 School,DOWNTOWN,1.0,22860,K-12 School,NONE,931148.625,0.9999993287859926,0.0,0.0,21,1.0,0.0,1.0,0.0
Worship Facility,NORTHEAST,1.0,26366,Worship Facility,Parking,888031.875,0.364628803442444,0.0,0.6353713373182691,44,1.0,0.0,1.0,0.0
Worship Facility,SOUTHEAST,1.0,21732,Worship Facility,NONE,860364.1875,0.5569257844080127,0.0,0.44307399766101957,51,1.0,0.0,1.0,0.0
Mixed Use Property,BALLARD,1.0,21060,Non-Refrigerated Warehouse,Retail Store,350264.5938,0.7370941984145245,0.0,0.26290696128019553,71,1.0,0.0,0.498338081671415,0.4862298195631529
Mixed Use Property,BALLARD,1.0,20539,Retail Store,Multifamily Housing,1678458.75,0.6693205894991462,0.0,0.33067955944702243,56,1.0,0.0,0.35965723745070355,0.2562929061784897
Retail Store,NORTHEAST,1.0,32960,Retail Store,NONE,813641.0,1.0,0.0,0.0,116,1.0,0.0,1.0,0.0
Other,NORTHEAST,1.0,29636,Other - Entertainment/Public Assembly,Multifamily Housing,688641.8125,1.0,0.0,0.0,95,1.0,0.0,0.8468079362936969,0.15319206370630314
Hotel,NORTHEAST,1.0,20571,Hotel,NONE,716279.6875,0.9999990401793992,0.0,0.0,86,1.0,0.0,1.0,0.0
Worship Facility,NORTHEAST,1.0,47992,Worship Facility,Other,3040195.5,0.30722629515108485,0.0,0.6927738693120229,90,1.0,0.0,0.7876312718786465,0.21266044340723453
Residence Hall,NORTHEAST,1.0,28572,Residence Hall/Dormitory,Parking,2717863.25,0.43680453753513904,0.0,0.5631953704808363,23,1.0,0.0,0.7699846003079939,0.24499510009799805
Residence Hall,EAST,0.0,115775,Residence Hall/Dormitory,Office,2882489.75,0.9999997398082682,0.0,0.0,34,0.7276182250053984,0.2723817749946016,1.0,0.0
Worship Facility,NORTHEAST,1.0,31386,Worship Facility,NONE,1128179.125,0.6297563784474385,0.0,0.37024351075455325,16,1.0,0.0,0.9558401835213153,0.0
K-12 School,NORTHEAST,5.0,21500,K-12 School,NONE,6689184.0,0.49448363208427215,0.0,0.5055162184206624,27,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,LAKE UNION,1.0,84116,Office,NONE,2641681.75,0.986367491087827,0.0,0.013632225002122227,4,0.6849945313614533,0.3150054686385468,0.6538589566788721,0.0
Hotel,DOWNTOWN,1.0,104000,Hotel,Restaurant,8690648.0,0.4786549863715571,0.4117700141577475,0.10957491317103167,91,1.0,0.0,0.9230769230769231,0.07692307692307693
Senior Care Community,SOUTHEAST,1.0,78374,Senior Care Community,Parking,3321035.75,0.9999997741668394,0.0,0.0,35,1.0,0.0,0.7485262969862454,0.0
Mixed Use Property,BALLARD,1.0,38784,Non-Refrigerated Warehouse,Office,1841154.25,0.8437174669096845,0.0,0.15628239730592916,9,1.0,0.0,0.43383869636963696,0.43383869636963696
Other,GREATER DUWAMISH,1.0,41790,Social/Meeting Hall,Office,2177075.0,0.818869354523845,0.0,0.18113064547615493,47,1.0,0.0,0.5214166068437425,0.4785833931562575
Small and Mid-Sized Office,DOWNTOWN,1.0,39960,Office,Other,2178690.5,0.6538891136671316,0.0,0.3461106568372148,116,1.0,0.0,0.928928928928929,0.07107107107107107
